Year,Month,"Facility Reference 
Number",Licence Holder,Site Common Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Fish Health Zone,Number of Counts Performed,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class,,
2019,December,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,3.1,1,7.88,4.80,1.48,2.16,In-feed treatment,1,,
2019,December,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,3.1,0,,,,,Count(s) not required (broodstock in spawning year),Brood,,
2019,December,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,3.2,1,3.02,0.96,0.00,2.93,In-feed treatment,1,,
2019,December,304,Cermaq Canada,Raza Island,50.32159,-125.00882,3.2,2,0.16,0.02,0.18,0.27,,1,,
2019,December,306,Cermaq Canada,Venture Point,50.30241,-125.33778,3.2,2,0.61,0.38,0.13,1.04,,1,,
2019,December,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,1,0.32,0.20,0.00,0.15,,1,,
2019,December,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,3.2,5,3.37,2.18,0.00,0.02,"Harvest pending; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,December,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,3.2,0,,,,,Count(s) not required (harvesting),2,,
2019,December,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,3.2,0,,,,,Count(s) not required (<4 pens),1,,
2019,December,211,MOWI Canada West,Okisollo,50.30946,-125.31618,3.2,4,7.37,2.54,1.20,0.88,"In-feed treatment; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,December,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,3.2,4,0.53,0.16,1.42,0.43,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,3.2,1,1.13,0.63,1.23,0.02,,Brood,,
2019,December,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,3.2,4,0.62,0.09,1.43,0.49,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,3.3,2,0.53,0.36,0.09,0.04,,2,,
2019,December,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,3.3,2,0.64,0.31,0.12,0.09,,Brood,,
2019,December,869,Cermaq Canada,Maude Island,50.85271,-126.75743,3.3,1,0.76,0.57,0.11,0.00,,2,,
2019,December,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,1,0.00,0.00,0.01,0.14,,1,,
2019,December,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,0,,,,,Fallow,1,,
2019,December,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,3.3,0,,,,,Count(s) not required (harvesting),2,,
2019,December,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,3.3,0,,,,,Count(s) not required (harvesting),2,,
2019,December,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,3.3,0,,,,,Fallow,1,,
2019,December,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,3.3,4,0.46,0.09,1.14,1.09,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,143,MOWI Canada West,Larsen Island,50.60175,-126.63284,3.3,1,0.03,0.00,0.48,0.00,,1,,
2019,December,467,MOWI Canada West,Midsummer,50.65784,-126.66298,3.3,5,2.78,0.90,6.23,3.34,"Non-medicinal bath treatment; Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,3.3,4,0.04,0.00,0.73,0.25,,1,,
2019,December,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,3.3,4,0.14,0.05,0.34,0.40,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,465,MOWI Canada West,Swanson,50.61871,-126.70473,3.3,4,0.49,0.37,0.02,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,December,739,MOWI Canada West,Upper Retreat,50.72183,-126.5681,3.3,1,1.18,0.73,1.15,0.23,Sampling methodology does not meet requirements outlined in licence conditions (harvesting),1,,
2019,December,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,3.3,2,0.53,0.32,0.02,0.04,,2,,
2019,December,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,3.4,0,,,,,Fallow,1,,
2019,December,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,3.4,5,0.02,0.00,0.00,0.02,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,3.4,1,0.73,0.23,1.00,0.10,,1,,
2019,December,1198,MOWI Canada West,Raynor,50.89253,-127.25359,3.4,1,0.20,0.08,0.02,0.02,,1,,
2019,December,1382,MOWI Canada West,Robertson,50.93155,-127.42258,3.4,0,,,,,Count(s) not required (harvesting),2,,
2019,December,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,3.4,3,1.26,0.72,0.54,0.11,,1,,
2019,December,7714,MOWI Canada West,Alexander,52.67648,-128.57494,3.5,4,1.26,0.90,0.02,0.02,,2,,
2019,December,7713,MOWI Canada West,Cougar,52.71993,-128.57432,3.5,4,3.54,1.99,0.00,0.01,"Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,December,1691,MOWI Canada West,Kid Bay,52.80048,-128.40111,3.5,0,,,,,Count(s) not required (harvesting),2,,
2019,December,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,3.5,2,0.33,0.14,0.40,0.02,,1,,
2019,February,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,2.3,1,5.08,0.69,1.11,0.00,Harvesting,2,,
2019,February,520,Cermaq Canada,Bedwell,49.26548,-125.81247,2.3,1,1.69,0.89,0.56,0.03,,2,,
2019,February,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,2.3,1,0.00,0.00,0.00,0.00,,1,,
2019,February,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,2.3,1,0.00,0.00,0.00,0.13,,1,,
2019,February,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,2.3,0,,,,,Count(s) not required (<4 pens),1,,
2019,February,6668,Cermaq Canada,Plover Point,49.21433,-125.76693,2.3,2,3.34,2.07,0.03,0.00,Management action planned (Medicinal bath treatment),2,,
2019,February,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,2.3,1,0.00,0.00,0.00,0.00,,1,,
2019,February,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,2.3,0,,,,,Count(s) not required (<4 pens),1,,
2019,February,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,2.4,1,0.02,0.02,0.02,0.15,,1,,
2019,February,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,1,2.40,1.28,0.00,0.00,,2,,
2019,February,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,2.4,1,0.02,0.00,0.03,0.08,,1,,
2019,February,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,2.4,1,0.62,0.58,0.00,0.00,,2,,
2019,February,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.00,0.00,0.00,0.00,,1,,
2019,February,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,2.4,1,1.62,1.01,0.18,0.00,,2,,
2019,February,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,2.4,1,0.03,0.03,0.00,0.00,,1,,
2019,February,144,MOWI Canada West,Koskimo,50.45861,-127.88988,2.4,2,0.26,0.09,0.63,0.14,,1,,
2019,February,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,2.4,3,0.03,0.01,0.09,0.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,2.4,4,0.28,0.11,1.38,0.21,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,0,,,,,Count(s) not required (<4 pens),1,,
2019,February,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,0,,,,,Count(s) not required (<4 pens),1,,
2019,February,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,3.1,1,,,,,Count(s) not required (<4 pens),1,,
2019,February,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,3.1,0,,,,,Count(s) not required (broodstock in spawning year),Brood,,
2019,February,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,3.2,0,,,,,Count(s) not required (harvesting),2,,
2019,February,304,Cermaq Canada,Raza Island,50.32159,-125.00882,3.2,1,1.37,0.68,0.38,0.18,,2,,
2019,February,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,0,,,,,Count(s) not required (harvesting),2,,
2019,February,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,3.2,4,2.63,0.71,1.50,3.55,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,3.2,4,0.19,0.10,0.02,0.04,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,1581,MOWI Canada West,Hardwicke - post-treatment,50.41339,-125.76974,3.2,1,1.67,1.43,0.25,0.00,"Mechanical removal treatment; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,1581,MOWI Canada West,Hardwicke - pre-treatment,50.41339,-125.76974,3.2,4,6.73,3.03,3.98,2.41,"Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,3.2,4,0.21,0.13,0.00,0.01,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,3.2,4,1.08,0.54,0.15,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,3.2,3,3.75,0.95,1.68,0.34,"Management action planned (Non-medicinal bath treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",Brood,,
2019,February,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,3.2,3,0.53,0.30,0.01,0.02,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,3.3,1,1.36,0.54,0.00,1.33,,1,,
2019,February,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,3.3,1,0.58,0.31,0.37,0.03,,Brood,,
2019,February,869,Cermaq Canada,Maude Island,50.85271,-126.75743,3.3,1,0.44,0.04,0.34,0.73,,1,,
2019,February,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,1,0.67,0.32,0.03,0.41,,2,,
2019,February,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,0.28,0.08,1.08,0.33,,1,,
2019,February,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,3.3,1,0.25,0.15,0.03,6.60,,1,,
2019,February,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,3.3,1,0.23,0.15,0.28,3.57,,1,,
2019,February,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,3.3,4,0.67,0.19,10.46,4.69,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,3.3,0,,,,,Fallow,,,
2019,February,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,3.3,3,0.76,0.38,2.49,0.65,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,3.3,2,0.01,0.00,0.03,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,465,MOWI Canada West,Swanson,50.61871,-126.70473,3.3,4,0.98,0.43,6.31,0.60,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,February,820,MOWI Canada West,Wicklow Point - post-treatment,50.78659,-126.69153,3.3,1,0.25,0.22,0.03,0.00,Mechanical removal treatment,1,,
2019,February,820,MOWI Canada West,Wicklow Point - pre-treatment,50.78659,-126.69153,3.3,2,1.32,0.64,1.13,0.55,Management action planned (Mechanical removal treatment),1,,
2019,February,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,3.4,0,,,,,Count(s) not required (<4 pens),1,,
2019,February,892,MOWI Canada West,Bell Island,50.83242,-127.52057,3.4,4,0.30,0.10,0.36,0.12,,1,,
2019,February,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,3.4,2,1.93,0.70,1.39,0.37,In-feed treatment,2,,
2019,February,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,3.4,2,2.27,1.00,0.75,0.23,In-feed treatment,2,,
2019,February,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,3.4,1,0.00,0.00,0.00,0.00,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1,,
2019,February,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,3.4,0,,,,,Count(s) not required (harvesting),2,,
2019,February,1198,MOWI Canada West,Raynor,50.89253,-127.25359,3.4,1,0.03,0.00,0.63,0.13,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1,,
2019,February,1382,MOWI Canada West,Robertson - post-treatment,50.93155,-127.42258,3.4,1,1.32,0.70,0.00,0.10,In-feed treatment,2,,
2019,February,1382,MOWI Canada West,Robertson - pre-treatment,50.93155,-127.42258,3.4,1,4.93,2.27,1.22,0.92,Management action planned (In-feed treatment),2,,
2019,February,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,3.4,4,0.15,0.04,0.40,0.11,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,February,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,3.4,3,0.49,0.19,0.97,0.19,,2,,
2019,February,7714,MOWI Canada West,Alexander - post-treatment,52.67648,-128.57494,3.5,1,0.01,0.00,0.03,0.00,Medicinal bath treatment,1,,
2019,February,7714,MOWI Canada West,Alexander - pre-treatment,52.67648,-128.57494,3.5,3,0.53,0.11,1.07,1.36,Management action planned (Medicinal bath treatment),1,,
2019,February,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,3.5,0,,,,,Count(s) not required (harvesting),2,,
2019,February,1691,MOWI Canada West,Kid Bay,52.80048,-128.40111,3.5,5,0.19,0.01,0.14,0.18,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,2.3,1,8.98,4.80,0.03,0.02,Medicinal bath treatment,2,,
2019,January,520,Cermaq Canada,Bedwell,49.26548,-125.81247,2.3,1,10.08,4.05,0.75,0.07,Management action planned (Medicinal bath treatment),2,,
2019,January,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,2.3,1,0.00,0.00,0.00,0.02,,1,,
2019,January,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,2.3,1,0.02,0.00,0.00,0.08,,1,,
2019,January,6668,Cermaq Canada,Plover Point,49.21433,-125.76693,2.3,1,3.88,2.55,0.02,0.00,Management action planned (Medicinal bath treatment),2,,
2019,January,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,2.3,1,0.00,0.00,0.00,0.00,,1,,
2019,January,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,2.4,1,0.00,0.00,0.00,0.00,,1,,
2019,January,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,1,1.48,0.88,0.00,0.00,,2,,
2019,January,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,2.4,1,,,,,Count(s) not required (<4 pens),,,
2019,January,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,2.4,2,0.56,0.53,0.00,0.01,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.00,0.00,0.00,0.00,,1,,
2019,January,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,2.4,1,0.60,0.48,0.05,0.00,,2,,
2019,January,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,2.4,1,0.02,0.00,0.00,0.00,,1,,
2019,January,144,MOWI Canada West,Koskimo,50.45861,-127.88988,2.4,3,0.07,0.01,0.50,0.16,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,January,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,2.4,4,0.00,0.00,0.06,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,January,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,2.4,5,0.10,0.02,0.19,0.09,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,January,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,0,,,,,Count(s) not required (<4 pens),1,,
2019,January,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,0,,,,,Fallow,,,
2019,January,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,0,,,,,Fallow,,,
2019,January,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,3.1,1,0.30,0.10,0.00,0.00,,Brood,,
2019,January,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,3.2,1,0.25,0.12,0.00,0.17,,2,,
2019,January,304,Cermaq Canada,Raza Island,50.32159,-125.00882,3.2,1,1.47,1.05,0.02,0.30,,2,,
2019,January,306,Cermaq Canada,Venture Point,50.30241,-125.33778,3.2,0,,,,,Fallow,,,
2019,January,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,1,0.08,0.02,0.00,0.00,,2,,
2019,January,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,3.2,4,1.39,0.18,1.43,2.76,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,January,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,3.2,4,1.04,0.55,0.10,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,3.2,5,2.14,0.60,2.50,2.13,"Management action planned (Mechanical removal treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1,,
2019,January,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,3.2,4,0.97,0.47,0.08,0.02,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,211,MOWI Canada West,Okisollo,50.30946,-125.31618,3.2,0,,,,,Fallow,,,
2019,January,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,3.2,3,2.35,1.19,0.56,0.89,"In-feed treatment; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,3.2,3,1.13,0.31,1.92,0.21,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",Brood,,
2019,January,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,3.2,4,4.31,2.61,0.43,0.55,"In-feed Treatment; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2,,
2019,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,3.3,1,1.42,0.38,1.27,1.98,,1,,
2019,January,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,3.3,2,0.40,0.25,0.56,0.60,,Brood,,
2019,January,869,Cermaq Canada,Maude Island,50.85271,-126.75743,3.3,1,0.05,0.05,0.27,1.75,,1,,
